Crash_Year,Crash_Police_Region,Crash_Severity,Involving_Drink_Driving,Involving_Driver_Speed,Involving_Fatigued_Driver,Involving_Defective_Vehicle,Count_Crashes,Count_Fatality,Count_Hospitalised,Count_Medically_Treated,Count_Minor_Injury,Count_All_Casualties
2013,South Eastern,Hospitalisation,No,No,No,Yes,10,0,13,6,0,19
2013,South Eastern,Hospitalisation,No,No,Yes,No,22,0,25,1,1,27
2013,South Eastern,Hospitalisation,No,Yes,No,No,28,0,37,2,2,41
2013,South Eastern,Hospitalisation,Yes,No,No,No,75,0,92,7,9,108
2013,South Eastern,Hospitalisation,Yes,No,Yes,No,2,0,2,0,0,2
2013,South Eastern,Hospitalisation,Yes,Yes,No,No,7,0,8,1,1,10
2013,South Eastern,Medical treatment,No,No,No,No,965,0,0,1151,83,1234
2013,South Eastern,Medical treatment,No,No,No,Yes,14,0,0,19,2,21
2013,South Eastern,Medical treatment,No,No,Yes,No,11,0,0,13,0,13
2013,South Eastern,Medical treatment,No,Yes,No,No,20,0,0,24,4,28
2013,South Eastern,Medical treatment,No,Yes,Yes,No,1,0,0,1,0,1
2013,South Eastern,Medical treatment,Yes,No,No,No,25,0,0,26,1,27
2013,South Eastern,Medical treatment,Yes,No,Yes,No,1,0,0,1,0,1
2013,South Eastern,Medical treatment,Yes,Yes,No,No,2,0,0,2,0,2
2013,South Eastern,Minor injury,No,No,No,No,209,0,0,0,241,241
2013,South Eastern,Minor injury,No,No,No,Yes,5,0,0,0,6,6
2013,South Eastern,Minor injury,No,No,Yes,No,2,0,0,0,4,4
2013,South Eastern,Minor injury,No,Yes,No,No,5,0,0,0,6,6
2013,South Eastern,Minor injury,Yes,No,No,No,6,0,0,0,7,7
2013,South Eastern,Minor injury,Yes,Yes,No,No,2,0,0,0,2,2
2013,Southern,Fatal,No,No,No,No,39,47,17,11,0,75
2013,Southern,Fatal,No,No,Yes,No,2,2,0,0,0,2
2013,Southern,Fatal,No,Yes,No,No,9,9,4,0,0,13
2013,Southern,Fatal,No,Yes,No,Yes,1,1,0,0,0,1
2013,Southern,Fatal,Yes,No,No,No,11,12,7,5,0,24
2013,Southern,Fatal,Yes,No,No,Yes,1,1,1,0,0,2
2013,Southern,Fatal,Yes,No,Yes,No,1,1,1,0,0,2
2013,Southern,Fatal,Yes,Yes,No,No,2,3,2,0,0,5
2013,Southern,Fatal,Yes,Yes,Yes,No,1,1,1,0,0,2
2013,Southern,Hospitalisation,No,No,No,No,800,0,987,94,86,1167
2013,Southern,Hospitalisation,No,No,No,Yes,31,0,36,10,4,50
2013,Southern,Hospitalisation,No,No,Yes,No,37,0,43,2,6,51
2013,Southern,Hospitalisation,No,Yes,No,No,33,0,36,4,1,41
2013,Southern,Hospitalisation,No,Yes,No,Yes,1,0,1,0,0,1
2013,Southern,Hospitalisation,No,Yes,Yes,No,1,0,1,0,0,1
2013,Southern,Hospitalisation,Yes,No,No,No,76,0,96,8,3,107
2013,Southern,Hospitalisation,Yes,No,No,Yes,1,0,1,0,0,1
2013,Southern,Hospitalisation,Yes,No,Yes,No,1,0,3,0,0,3
2013,Southern,Hospitalisation,Yes,Yes,No,No,11,0,11,2,0,13
2013,Southern,Medical treatment,No,No,No,No,747,0,0,906,52,958
2013,Southern,Medical treatment,No,No,No,Yes,21,0,0,24,0,24
2013,Southern,Medical treatment,No,No,Yes,No,20,0,0,21,0,21
2013,Southern,Medical treatment,No,Yes,No,No,24,0,0,25,5,30
2013,Southern,Medical treatment,No,Yes,No,Yes,1,0,0,1,0,1
2013,Southern,Medical treatment,Yes,No,No,No,33,0,0,39,0,39
2013,Southern,Medical treatment,Yes,No,No,Yes,1,0,0,1,1,2
2013,Southern,Medical treatment,Yes,Yes,No,No,7,0,0,8,1,9
2013,Southern,Medical treatment,Yes,Yes,Yes,No,1,0,0,1,0,1
2013,Southern,Minor injury,No,No,No,No,181,0,0,0,210,210
2013,Southern,Minor injury,No,No,No,Yes,9,0,0,0,10,10
2013,Southern,Minor injury,No,No,Yes,No,3,0,0,0,4,4
2013,Southern,Minor injury,No,Yes,No,No,11,0,0,0,14,14
2013,Southern,Minor injury,Yes,No,No,No,9,0,0,0,9,9
2013,Southern,Minor injury,Yes,No,Yes,No,2,0,0,0,2,2
2014,Brisbane,Fatal,No,No,No,No,16,18,4,2,1,25
2014,Brisbane,Fatal,No,No,Yes,No,1,1,0,1,0,2
2014,Brisbane,Fatal,No,Yes,No,No,7,7,0,0,1,8
2014,Brisbane,Fatal,Yes,No,No,Yes,1,1,0,0,0,1
2014,Brisbane,Hospitalisation,No,No,No,No,1334,0,1527,124,99,1750
2014,Brisbane,Hospitalisation,No,No,No,Yes,18,0,21,4,0,25
2014,Brisbane,Hospitalisation,No,No,Yes,No,26,0,33,4,3,40
2014,Brisbane,Hospitalisation,No,Yes,No,No,37,0,44,5,5,54
2014,Brisbane,Hospitalisation,No,Yes,No,Yes,1,0,2,0,1,3
2014,Brisbane,Hospitalisation,Yes,No,No,No,69,0,82,1,7,90
2014,Brisbane,Hospitalisation,Yes,No,No,Yes,1,0,2,0,1,3
2014,Brisbane,Hospitalisation,Yes,No,Yes,No,1,0,1,0,0,1
2014,Brisbane,Hospitalisation,Yes,Yes,No,No,10,0,11,0,0,11
2014,Brisbane,Medical treatment,No,No,No,No,1909,0,0,2240,137,2377
2014,Brisbane,Medical treatment,No,No,No,Yes,17,0,0,21,3,24
2014,Brisbane,Medical treatment,No,No,Yes,No,20,0,0,22,1,23
2014,Brisbane,Medical treatment,No,Yes,No,No,20,0,0,24,1,25
2014,Brisbane,Medical treatment,No,Yes,No,Yes,1,0,0,1,0,1
2014,Brisbane,Medical treatment,Yes,No,No,No,54,0,0,67,1,68
2014,Brisbane,Minor injury,No,No,No,No,498,0,0,0,580,580
2014,Brisbane,Minor injury,No,No,No,Yes,4,0,0,0,4,4
2014,Brisbane,Minor injury,No,No,Yes,No,3,0,0,0,3,3
2014,Brisbane,Minor injury,No,Yes,No,No,7,0,0,0,7,7
2014,Brisbane,Minor injury,Yes,No,No,No,4,0,0,0,4,4
2014,Central,Fatal,No,No,No,No,29,33,25,4,0,62
2014,Central,Fatal,No,No,No,Yes,1,2,0,0,0,2
2014,Central,Fatal,No,No,Yes,No,7,8,7,0,0,15
2014,Central,Fatal,No,Yes,No,No,14,17,10,1,2,30
2014,Central,Fatal,No,Yes,No,Yes,2,2,0,1,0,3
2014,Central,Fatal,No,Yes,Yes,No,1,1,0,0,0,1
2014,Central,Fatal,Yes,No,No,No,3,3,8,0,0,11
2014,Central,Fatal,Yes,Yes,No,No,5,5,2,1,0,8
2014,Central,Hospitalisation,No,No,No,No,994,0,1204,88,71,1363
2014,Central,Hospitalisation,No,No,No,Yes,25,0,30,0,0,30
2014,Central,Hospitalisation,No,No,Yes,No,55,0,77,3,1,81
2014,Central,Hospitalisation,No,Yes,No,No,48,0,63,9,3,75
2014,Central,Hospitalisation,Yes,No,No,No,104,0,121,16,6,143
2014,Central,Hospitalisation,Yes,No,No,Yes,3,0,5,0,0,5
2014,Central,Hospitalisation,Yes,No,Yes,No,2,0,2,1,0,3
2014,Central,Hospitalisation,Yes,Yes,No,No,13,0,17,0,0,17
2014,Central,Hospitalisation,Yes,Yes,Yes,No,1,0,1,0,0,1
2014,Central,Medical treatment,No,No,No,No,924,0,0,1119,60,1179
2014,Central,Medical treatment,No,No,No,Yes,31,0,0,38,0,38
2014,Central,Medical treatment,No,No,Yes,No,25,0,0,31,1,32
2014,Central,Medical treatment,No,Yes,No,No,20,0,0,21,1,22
2014,Central,Medical treatment,No,Yes,No,Yes,2,0,0,2,0,2
2014,Central,Medical treatment,No,Yes,Yes,No,2,0,0,2,0,2
2014,Central,Medical treatment,Yes,No,No,No,51,0,0,58,5,63
2014,Central,Medical treatment,Yes,No,No,Yes,1,0,0,1,0,1
2014,Central,Medical treatment,Yes,No,Yes,No,2,0,0,2,0,2
2014,Central,Medical treatment,Yes,Yes,No,No,5,0,0,6,0,6
2014,Central,Minor injury,No,No,No,No,247,0,0,0,288,288
2014,Central,Minor injury,No,No,No,Yes,4,0,0,0,5,5
2014,Central,Minor injury,No,No,Yes,No,6,0,0,0,6,6
2014,Central,Minor injury,No,Yes,No,No,9,0,0,0,11,11
2014,Central,Minor injury,Yes,No,No,No,16,0,0,0,18,18
2014,Central,Minor injury,Yes,No,Yes,No,1,0,0,0,1,1
2014,Central,Minor injury,Yes,Yes,No,No,6,0,0,0,7,7
2014,Northern,Fatal,No,No,No,No,15,16,11,5,0,32
2014,Northern,Fatal,No,No,Yes,No,5,5,10,0,0,15
2014,Northern,Fatal,No,Yes,No,No,3,3,0,0,0,3
2014,Northern,Fatal,Yes,No,No,No,4,5,2,0,0,7
2014,Northern,Fatal,Yes,No,Yes,No,1,1,0,0,0,1
2014,Northern,Fatal,Yes,Yes,No,No,5,5,11,2,0,18
2014,Northern,Hospitalisation,No,No,No,No,614,0,723,78,73,874
2014,Northern,Hospitalisation,No,No,No,Yes,16,0,20,3,5,28
2014,Northern,Hospitalisation,No,No,Yes,No,33,0,36,3,1,40
2014,Northern,Hospitalisation,No,Yes,No,No,18,0,25,1,5,31
2014,Northern,Hospitalisation,No,Yes,No,Yes,2,0,2,0,0,2
2014,Northern,Hospitalisation,Yes,No,No,No,48,0,64,10,1,75
2014,Northern,Hospitalisation,Yes,No,No,Yes,2,0,3,0,0,3
2014,Northern,Hospitalisation,Yes,Yes,No,No,9,0,15,2,3,20
2014,Northern,Hospitalisation,Yes,Yes,No,Yes,1,0,1,0,0,1
2014,Northern,Medical treatment,No,No,No,No,467,0,0,573,42,615
2014,Northern,Medical treatment,No,No,No,Yes,11,0,0,19,2,21
2014,Northern,Medical treatment,No,No,Yes,No,11,0,0,12,0,12
2014,Northern,Medical treatment,No,Yes,No,No,11,0,0,19,1,20
2014,Northern,Medical treatment,No,Yes,No,Yes,2,0,0,2,0,2
2014,Northern,Medical treatment,Yes,No,No,No,22,0,0,33,0,33
2014,Northern,Medical treatment,Yes,No,No,Yes,1,0,0,1,0,1
2014,Northern,Medical treatment,Yes,No,Yes,No,1,0,0,1,0,1
2014,Northern,Medical treatment,Yes,Yes,No,No,1,0,0,1,0,1
2014,Northern,Minor injury,No,No,No,No,141,0,0,0,158,158
2014,Northern,Minor injury,No,No,No,Yes,2,0,0,0,2,2
2014,Northern,Minor injury,No,No,Yes,No,4,0,0,0,4,4
2014,Northern,Minor injury,No,Yes,No,No,1,0,0,0,1,1
2014,Northern,Minor injury,Yes,No,No,No,6,0,0,0,6,6
2014,Northern,Minor injury,Yes,Yes,No,No,2,0,0,0,2,2
2014,South Eastern,Fatal,No,No,No,No,11,11,4,2,0,17
2014,South Eastern,Fatal,No,Yes,No,No,5,5,6,2,0,13
2014,South Eastern,Fatal,Yes,No,No,No,2,3,0,0,0,3
2014,South Eastern,Fatal,Yes,Yes,No,No,4,5,5,0,0,10
2014,South Eastern,Hospitalisation,No,No,No,No,758,0,915,88,75,1078
2014,South Eastern,Hospitalisation,No,No,No,Yes,13,0,18,1,1,20
2014,South Eastern,Hospitalisation,No,No,Yes,No,21,0,22,0,1,23
2014,South Eastern,Hospitalisation,No,No,Yes,Yes,1,0,1,1,0,2
2014,South Eastern,Hospitalisation,No,Yes,No,No,24,0,27,4,0,31
2014,South Eastern,Hospitalisation,Yes,No,No,No,70,0,87,5,3,95
2014,South Eastern,Hospitalisation,Yes,No,No,Yes,1,0,1,0,0,1
2014,South Eastern,Hospitalisation,Yes,No,Yes,No,1,0,1,0,0,1
2014,South Eastern,Hospitalisation,Yes,Yes,No,No,7,0,11,0,0,11
2014,South Eastern,Medical treatment,No,No,No,No,1017,0,0,1208,83,1291
2014,South Eastern,Medical treatment,No,No,No,Yes,15,0,0,16,0,16
2014,South Eastern,Medical treatment,No,No,Yes,No,17,0,0,21,0,21
2014,South Eastern,Medical treatment,No,Yes,No,No,10,0,0,16,1,17
2014,South Eastern,Medical treatment,Yes,No,No,No,25,0,0,29,3,32
2014,South Eastern,Medical treatment,Yes,No,No,Yes,2,0,0,2,0,2
2014,South Eastern,Medical treatment,Yes,Yes,No,No,5,0,0,6,0,6
2014,South Eastern,Minor injury,No,No,No,No,285,0,0,0,353,353
2014,South Eastern,Minor injury,No,No,No,Yes,1,0,0,0,1,1
2014,South Eastern,Minor injury,No,No,Yes,No,5,0,0,0,6,6
2014,South Eastern,Minor injury,No,Yes,No,No,8,0,0,0,10,10
2014,South Eastern,Minor injury,No,Yes,No,Yes,1,0,0,0,1,1
2014,South Eastern,Minor injury,Yes,No,No,No,9,0,0,0,12,12
2014,Southern,Fatal,No,No,No,No,32,35,21,4,0,60
2014,Southern,Fatal,No,No,No,Yes,1,1,4,0,0,5
2014,Southern,Fatal,No,No,Yes,No,5,5,3,0,0,8
2014,Southern,Fatal,No,Yes,No,No,6,10,6,0,0,16
2014,Southern,Fatal,Yes,No,No,No,9,10,2,0,2,14
2014,Southern,Fatal,Yes,Yes,No,No,4,5,3,0,0,8
2014,Southern,Hospitalisation,No,No,No,No,851,0,1041,88,62,1191
2014,Southern,Hospitalisation,No,No,No,Yes,33,0,38,8,5,51
2014,Southern,Hospitalisation,No,No,Yes,No,37,0,45,5,0,50
2014,Southern,Hospitalisation,No,No,Yes,Yes,1,0,1,0,0,1
2014,Southern,Hospitalisation,No,Yes,No,No,35,0,44,0,4,48
2014,Southern,Hospitalisation,No,Yes,No,Yes,4,0,4,0,0,4
2014,Southern,Hospitalisation,No,Yes,Yes,No,1,0,1,1,1,3
2014,Southern,Hospitalisation,Yes,No,No,No,60,0,79,0,4,83
2014,Southern,Hospitalisation,Yes,No,Yes,No,3,0,4,0,1,5
2014,Southern,Hospitalisation,Yes,Yes,No,No,9,0,11,0,0,11
2014,Southern,Medical treatment,No,No,No,No,723,0,0,884,77,961
2014,Southern,Medical treatment,No,No,No,Yes,21,0,0,32,1,33
2014,Southern,Medical treatment,No,No,Yes,No,18,0,0,20,0,20
2014,Southern,Medical treatment,No,Yes,No,No,21,0,0,27,1,28
2014,Southern,Medical treatment,Yes,No,No,No,34,0,0,39,4,43
2014,Southern,Medical treatment,Yes,No,No,Yes,1,0,0,2,0,2
2014,Southern,Medical treatment,Yes,No,Yes,No,1,0,0,1,0,1
2014,Southern,Medical treatment,Yes,Yes,No,No,6,0,0,13,0,13
2014,Southern,Minor injury,No,No,No,No,206,0,0,0,237,237
2014,Southern,Minor injury,No,No,No,Yes,10,0,0,0,10,10
2014,Southern,Minor injury,No,No,Yes,No,4,0,0,0,5,5
2014,Southern,Minor injury,No,Yes,No,No,6,0,0,0,6,6
2014,Southern,Minor injury,Yes,No,No,No,7,0,0,0,7,7
2015,Brisbane,Fatal,No,No,No,No,11,11,1,1,2,15
2015,Brisbane,Fatal,No,No,No,Yes,2,3,1,0,1,5
2015,Brisbane,Fatal,No,Yes,No,No,6,6,0,0,0,6
2015,Brisbane,Fatal,Yes,No,No,No,4,4,0,0,0,4
2015,Brisbane,Fatal,Yes,Yes,No,No,7,7,2,1,0,10
2015,Brisbane,Hospitalisation,No,No,No,No,1231,0,1423,143,85,1651
2015,Brisbane,Hospitalisation,No,No,No,Yes,18,0,27,3,0,30
2015,Brisbane,Hospitalisation,No,No,Yes,No,35,0,41,1,0,42
2015,Brisbane,Hospitalisation,No,Yes,No,No,30,0,34,8,1,43
2015,Brisbane,Hospitalisation,No,Yes,Yes,No,1,0,1,0,0,1
2015,Brisbane,Hospitalisation,Yes,No,No,No,74,0,82,5,5,92
2015,Brisbane,Hospitalisation,Yes,No,Yes,No,1,0,1,0,0,1
2015,Brisbane,Hospitalisation,Yes,Yes,No,No,9,0,14,0,0,14
2015,Brisbane,Medical treatment,No,No,No,No,2051,0,0,2418,140,2558
2015,Brisbane,Medical treatment,No,No,No,Yes,20,0,0,26,1,27
2015,Brisbane,Medical treatment,No,No,Yes,No,17,0,0,19,1,20
2015,Brisbane,Medical treatment,No,Yes,No,No,18,0,0,24,2,26
2015,Brisbane,Medical treatment,Yes,No,No,No,43,0,0,51,6,57
2015,Brisbane,Medical treatment,Yes,Yes,No,No,5,0,0,8,0,8
2015,Brisbane,Minor injury,No,No,No,No,343,0,0,0,403,403
2015,Brisbane,Minor injury,No,No,No,Yes,5,0,0,0,6,6
2015,Brisbane,Minor injury,No,No,Yes,No,4,0,0,0,5,5
2015,Brisbane,Minor injury,No,No,Yes,Yes,1,0,0,0,2,2
2015,Brisbane,Minor injury,No,Yes,No,No,3,0,0,0,3,3
2015,Brisbane,Minor injury,Yes,No,No,No,11,0,0,0,13,13
2015,Brisbane,Minor injury,Yes,No,Yes,No,1,0,0,0,1,1
2015,Brisbane,Minor injury,Yes,Yes,No,No,1,0,0,0,1,1
2015,Central,Fatal,No,No,No,No,32,34,13,7,0,54
2015,Central,Fatal,No,No,Yes,No,7,7,4,5,0,16
2015,Central,Fatal,No,Yes,No,No,10,12,8,3,0,23
2015,Central,Fatal,Yes,No,No,No,7,7,5,2,0,14
2015,Central,Fatal,Yes,No,Yes,No,2,3,1,0,0,4
2015,Central,Fatal,Yes,Yes,No,No,3,3,1,2,0,6
2015,Central,Fatal,Yes,Yes,No,Yes,2,2,1,0,0,3
2015,Central,Hospitalisation,No,No,No,No,906,0,1100,153,45,1298
2015,Central,Hospitalisation,No,No,No,Yes,33,0,42,16,9,67
2015,Central,Hospitalisation,No,No,Yes,No,39,0,51,6,4,61
2015,Central,Hospitalisation,No,No,Yes,Yes,1,0,1,0,0,1
2015,Central,Hospitalisation,No,Yes,No,No,51,0,65,10,2,77
2015,Central,Hospitalisation,No,Yes,No,Yes,3,0,3,0,0,3
2015,Central,Hospitalisation,Yes,No,No,No,81,0,93,6,9,108
2015,Central,Hospitalisation,Yes,No,No,Yes,1,0,1,0,0,1
2015,Central,Hospitalisation,Yes,No,Yes,No,1,0,1,0,0,1
2015,Central,Hospitalisation,Yes,Yes,No,No,14,0,16,2,1,19
2015,Central,Hospitalisation,Yes,Yes,No,Yes,1,0,1,0,0,1
2015,Central,Medical treatment,No,No,No,No,903,0,0,1092,38,1130
2015,Central,Medical treatment,No,No,No,Yes,18,0,0,20,2,22
2015,Central,Medical treatment,No,No,Yes,No,13,0,0,18,0,18
2015,Central,Medical treatment,No,Yes,No,No,31,0,0,34,0,34
2015,Central,Medical treatment,Yes,No,No,No,39,0,0,53,1,54
2015,Central,Medical treatment,Yes,Yes,No,No,6,0,0,8,1,9
2015,Central,Minor injury,No,No,No,No,157,0,0,0,182,182
2015,Central,Minor injury,No,No,No,Yes,6,0,0,0,7,7
2015,Central,Minor injury,No,No,Yes,No,2,0,0,0,3,3
2015,Central,Minor injury,No,Yes,No,No,4,0,0,0,6,6
2015,Central,Minor injury,Yes,No,No,No,3,0,0,0,4,4
2015,Central,Minor injury,Yes,Yes,No,No,1,0,0,0,1,1
2015,Northern,Fatal,No,No,No,No,22,25,29,1,1,56
2015,Northern,Fatal,No,No,No,Yes,1,2,0,0,0,2
2015,Northern,Fatal,No,Yes,No,No,9,9,4,1,0,14
2015,Northern,Fatal,Yes,No,No,No,5,5,3,2,0,10
2015,Northern,Fatal,Yes,No,No,Yes,1,1,0,0,0,1
2015,Northern,Fatal,Yes,No,Yes,No,1,1,0,0,0,1
2015,Northern,Fatal,Yes,Yes,No,No,4,5,1,0,3,9
2015,Northern,Hospitalisation,No,No,No,No,532,0,639,76,42,757
2015,Northern,Hospitalisation,No,No,No,Yes,22,0,27,2,1,30
2015,Northern,Hospitalisation,No,No,Yes,No,15,0,20,1,0,21
2015,Northern,Hospitalisation,No,Yes,No,No,33,0,39,7,4,50
2015,Northern,Hospitalisation,No,Yes,No,Yes,4,0,7,1,0,8
2015,Northern,Hospitalisation,Yes,No,No,No,50,0,55,2,2,59
2015,Northern,Hospitalisation,Yes,No,No,Yes,2,0,2,0,0,2
2015,Northern,Hospitalisation,Yes,No,Yes,No,2,0,2,0,0,2
2015,Northern,Hospitalisation,Yes,Yes,No,No,7,0,8,2,0,10
2015,Northern,Hospitalisation,Yes,Yes,No,Yes,1,0,2,0,0,2
2015,Northern,Medical treatment,No,No,No,No,457,0,0,558,42,600
2015,Northern,Medical treatment,No,No,No,Yes,9,0,0,13,0,13
2015,Northern,Medical treatment,No,No,Yes,No,9,0,0,11,0,11
2015,Northern,Medical treatment,No,Yes,No,No,7,0,0,8,0,8
2015,Northern,Medical treatment,No,Yes,No,Yes,1,0,0,1,0,1
2015,Northern,Medical treatment,Yes,No,No,No,24,0,0,30,2,32
2015,Northern,Medical treatment,Yes,Yes,No,No,3,0,0,3,0,3
2015,Northern,Minor injury,No,No,No,No,98,0,0,0,112,112
2015,Northern,Minor injury,No,No,No,Yes,1,0,0,0,1,1
2015,Northern,Minor injury,No,Yes,No,No,4,0,0,0,6,6
2015,Northern,Minor injury,No,Yes,No,Yes,1,0,0,0,1,1
2015,Northern,Minor injury,Yes,No,No,No,10,0,0,0,12,12
2015,Northern,Minor injury,Yes,Yes,No,No,1,0,0,0,1,1
2015,South Eastern,Fatal,No,No,No,No,18,19,6,7,0,32
2015,South Eastern,Fatal,No,No,No,Yes,1,1,3,0,0,4
2015,South Eastern,Fatal,No,Yes,No,No,3,3,0,0,0,3
2015,South Eastern,Fatal,Yes,No,No,No,3,3,0,0,0,3
2015,South Eastern,Fatal,Yes,Yes,No,No,3,4,2,1,0,7
2015,South Eastern,Hospitalisation,No,No,No,No,736,0,893,140,45,1078
2015,South Eastern,Hospitalisation,No,No,No,Yes,20,0,26,0,1,27
2015,South Eastern,Hospitalisation,No,No,Yes,No,24,0,33,9,0,42
2015,South Eastern,Hospitalisation,No,Yes,No,No,18,0,24,3,2,29
2015,South Eastern,Hospitalisation,Yes,No,No,No,67,0,76,12,9,97
2015,South Eastern,Hospitalisation,Yes,No,No,Yes,2,0,2,1,0,3
2015,South Eastern,Hospitalisation,Yes,No,Yes,No,3,0,5,0,0,5
2015,South Eastern,Hospitalisation,Yes,Yes,No,No,6,0,6,2,2,10
2015,South Eastern,Hospitalisation,Yes,Yes,Yes,No,1,0,1,0,1,2
2015,South Eastern,Medical treatment,No,No,No,No,1143,0,0,1392,81,1473
2015,South Eastern,Medical treatment,No,No,No,Yes,12,0,0,13,0,13
2015,South Eastern,Medical treatment,No,No,Yes,No,13,0,0,15,1,16
2015,South Eastern,Medical treatment,No,Yes,No,No,14,0,0,20,1,21
2015,South Eastern,Medical treatment,No,Yes,No,Yes,2,0,0,5,1,6
2015,South Eastern,Medical treatment,Yes,No,No,No,23,0,0,27,0,27
2015,South Eastern,Medical treatment,Yes,Yes,No,No,3,0,0,3,0,3
2015,South Eastern,Minor injury,No,No,No,No,253,0,0,0,288,288
2015,South Eastern,Minor injury,No,No,No,Yes,3,0,0,0,3,3
2015,South Eastern,Minor injury,No,No,Yes,No,2,0,0,0,3,3
2015,South Eastern,Minor injury,No,Yes,No,No,3,0,0,0,4,4
2015,South Eastern,Minor injury,Yes,No,No,No,5,0,0,0,8,8
2015,Southern,Fatal,No,No,No,No,38,47,21,11,1,80
2015,Southern,Fatal,No,No,No,Yes,1,1,0,0,0,1
2015,Southern,Fatal,No,No,Yes,No,2,2,1,0,0,3
2015,Southern,Fatal,No,Yes,No,No,4,4,1,1,0,6
2015,Southern,Fatal,Yes,No,No,No,5,5,3,1,0,9
2015,Southern,Fatal,Yes,Yes,No,No,5,7,4,0,0,11
2015,Southern,Hospitalisation,No,No,No,No,824,0,1023,119,51,1193
2015,Southern,Hospitalisation,No,No,No,Yes,28,0,31,3,1,35
2015,Southern,Hospitalisation,No,No,Yes,No,28,0,35,3,2,40
2015,Southern,Hospitalisation,No,No,Yes,Yes,1,0,1,0,0,1
2015,Southern,Hospitalisation,No,Yes,No,No,30,0,41,9,4,54
2015,Southern,Hospitalisation,No,Yes,No,Yes,1,0,1,0,0,1
2015,Southern,Hospitalisation,Yes,No,No,No,53,0,63,6,3,72
2015,Southern,Hospitalisation,Yes,No,No,Yes,2,0,3,0,1,4
2015,Southern,Hospitalisation,Yes,No,Yes,No,3,0,4,0,0,4
2015,Southern,Hospitalisation,Yes,Yes,No,No,10,0,15,0,1,16
2015,Southern,Hospitalisation,Yes,Yes,Yes,No,1,0,1,1,0,2
2015,Southern,Medical treatment,No,No,No,No,800,0,0,962,66,1028
2015,Southern,Medical treatment,No,No,No,Yes,15,0,0,16,3,19
2015,Southern,Medical treatment,No,No,Yes,No,17,0,0,17,0,17
2015,Southern,Medical treatment,No,Yes,No,No,21,0,0,24,2,26
2015,Southern,Medical treatment,No,Yes,No,Yes,2,0,0,3,0,3
2015,Southern,Medical treatment,Yes,No,No,No,31,0,0,36,1,37
2015,Southern,Medical treatment,Yes,No,No,Yes,1,0,0,1,0,1
2015,Southern,Medical treatment,Yes,Yes,No,No,3,0,0,4,0,4
2015,Southern,Minor injury,No,No,No,No,169,0,0,0,206,206
2015,Southern,Minor injury,No,No,No,Yes,4,0,0,0,4,4
2015,Southern,Minor injury,No,No,Yes,No,2,0,0,0,2,2
2015,Southern,Minor injury,No,Yes,No,No,3,0,0,0,3,3
2015,Southern,Minor injury,No,Yes,No,Yes,1,0,0,0,1,1
2015,Southern,Minor injury,Yes,No,No,No,4,0,0,0,6,6
2015,Southern,Minor injury,Yes,Yes,No,No,1,0,0,0,1,1
2016,Brisbane,Fatal,No,No,No,No,25,25,3,3,2,33
2016,Brisbane,Fatal,No,No,No,Yes,1,1,0,0,0,1
2016,Brisbane,Fatal,No,Yes,No,No,8,8,1,0,0,9
2016,Brisbane,Fatal,Yes,No,No,No,2,2,0,0,1,3
2016,Brisbane,Fatal,Yes,Yes,No,No,3,3,0,1,0,4
2016,Brisbane,Hospitalisation,No,No,No,No,1278,0,1448,160,95,1703
2016,Brisbane,Hospitalisation,No,No,No,Yes,19,0,26,5,0,31
2016,Brisbane,Hospitalisation,No,No,Yes,No,27,0,36,1,0,37
2016,Brisbane,Hospitalisation,No,Yes,No,No,30,0,34,3,1,38
2016,Brisbane,Hospitalisation,Yes,No,No,No,84,0,99,10,5,114
2016,Brisbane,Hospitalisation,Yes,No,No,Yes,2,0,2,0,0,2
2016,Brisbane,Hospitalisation,Yes,Yes,No,No,11,0,13,1,1,15
2016,Brisbane,Medical treatment,No,No,No,No,2069,0,0,2424,141,2565
2016,Brisbane,Medical treatment,No,No,No,Yes,17,0,0,20,5,25
2016,Brisbane,Medical treatment,No,No,Yes,No,24,0,0,27,0,27
2016,Brisbane,Medical treatment,No,Yes,No,No,13,0,0,18,2,20
2016,Brisbane,Medical treatment,Yes,No,No,No,38,0,0,45,3,48
2016,Brisbane,Medical treatment,Yes,Yes,No,No,3,0,0,3,1,4
2016,Brisbane,Minor injury,No,No,No,No,445,0,0,0,518,518
2016,Brisbane,Minor injury,No,No,No,Yes,5,0,0,0,5,5
2016,Brisbane,Minor injury,No,No,Yes,No,3,0,0,0,4,4
2016,Brisbane,Minor injury,No,Yes,No,No,5,0,0,0,5,5
2016,Brisbane,Minor injury,Yes,No,No,No,9,0,0,0,10,10
2016,Central,Fatal,No,No,No,No,47,49,38,12,2,101
2016,Central,Fatal,No,No,No,Yes,3,3,1,0,0,4
2016,Central,Fatal,No,No,Yes,No,4,4,2,0,0,6
2016,Central,Fatal,No,Yes,No,No,8,8,5,6,0,19
2016,Central,Fatal,Yes,No,No,No,3,3,0,0,0,3
2016,Central,Fatal,Yes,Yes,No,No,9,12,2,3,0,17
2016,Central,Hospitalisation,No,No,No,No,992,0,1230,121,82,1433
2016,Central,Hospitalisation,No,No,No,Yes,32,0,43,8,2,53
2016,Central,Hospitalisation,No,No,Yes,No,48,0,53,9,3,65
2016,Central,Hospitalisation,No,Yes,No,No,40,0,49,23,4,76
2016,Central,Hospitalisation,No,Yes,No,Yes,2,0,2,0,0,2
